Date,AAPL
2016-02-22 00:00:00+00:00,22.061288833618164
2016-02-23 00:00:00+00:00,21.562585830688477
2016-02-24 00:00:00+00:00,21.88365936279297
2016-02-25 00:00:00+00:00,22.033960342407227
2016-02-26 00:00:00+00:00,22.068115234375
2016-02-29 00:00:00+00:00,22.018020629882812
2016-03-01 00:00:00+00:00,22.892459869384766
2016-03-02 00:00:00+00:00,22.942554473876953
2016-03-03 00:00:00+00:00,23.11334228515625
2016-03-04 00:00:00+00:00,23.457197189331055
2016-03-07 00:00:00+00:00,23.197601318359375
2016-03-08 00:00:00+00:00,23.006315231323242
2016-03-09 00:00:00+00:00,23.026809692382812
2016-03-10 00:00:00+00:00,23.03819465637207
2016-03-11 00:00:00+00:00,23.286413192749023
2016-03-14 00:00:00+00:00,23.345617294311523
2016-03-15 00:00:00+00:00,23.814716339111328
2016-03-16 00:00:00+00:00,24.131240844726562
2016-03-17 00:00:00+00:00,24.092527389526367
2016-03-18 00:00:00+00:00,24.119853973388672
2016-03-21 00:00:00+00:00,24.117578506469727
2016-03-22 00:00:00+00:00,24.302032470703125
2016-03-23 00:00:00+00:00,24.167678833007812
2016-03-24 00:00:00+00:00,24.062925338745117
2016-03-28 00:00:00+00:00,23.953622817993164
2016-03-29 00:00:00+00:00,24.520639419555664
2016-03-30 00:00:00+00:00,24.94874382019043
2016-03-31 00:00:00+00:00,24.81894874572754
2016-04-01 00:00:00+00:00,25.046663284301758
2016-04-04 00:00:00+00:00,25.30398941040039
2016-04-05 00:00:00+00:00,25.005678176879883
2016-04-06 00:00:00+00:00,25.26755142211914
2016-04-07 00:00:00+00:00,24.716476440429688
2016-04-08 00:00:00+00:00,24.74380111694336
2016-04-11 00:00:00+00:00,24.82577896118164
2016-04-12 00:00:00+00:00,25.149141311645508
2016-04-13 00:00:00+00:00,25.513486862182617
2016-04-14 00:00:00+00:00,25.527145385742188
2016-04-15 00:00:00+00:00,25.014787673950195
2016-04-18 00:00:00+00:00,24.475093841552734
2016-04-19 00:00:00+00:00,24.345298767089844
2016-04-20 00:00:00+00:00,24.39539337158203
2016-04-21 00:00:00+00:00,24.131240844726562
2016-04-22 00:00:00+00:00,24.06520652770996
2016-04-25 00:00:00+00:00,23.928565979003906
2016-04-26 00:00:00+00:00,23.7623348236084
2016-04-27 00:00:00+00:00,22.275341033935547
2016-04-28 00:00:00+00:00,21.594467163085938
2016-04-29 00:00:00+00:00,21.346254348754883
2016-05-02 00:00:00+00:00,21.32347869873047
2016-05-03 00:00:00+00:00,21.674169540405273
2016-05-04 00:00:00+00:00,21.4487247467041
2016-05-05 00:00:00+00:00,21.361663818359375
2016-05-06 00:00:00+00:00,21.242528915405273
2016-05-09 00:00:00+00:00,21.258569717407227
2016-05-10 00:00:00+00:00,21.402904510498047
2016-05-11 00:00:00+00:00,21.19442367553711
2016-05-12 00:00:00+00:00,20.697267532348633
2016-05-13 00:00:00+00:00,20.738500595092773
2016-05-16 00:00:00+00:00,21.5082950592041
2016-05-17 00:00:00+00:00,21.418941497802734
2016-05-18 00:00:00+00:00,21.664081573486328
2016-05-19 00:00:00+00:00,21.58160972595215
2016-05-20 00:00:00+00:00,21.81529426574707
2016-05-23 00:00:00+00:00,22.092506408691406
2016-05-24 00:00:00+00:00,22.429296493530273
2016-05-25 00:00:00+00:00,22.823345184326172
2016-05-26 00:00:00+00:00,23.00434112548828
2016-05-27 00:00:00+00:00,22.990602493286133
2016-05-31 00:00:00+00:00,22.87833595275879
2016-06-01 00:00:00+00:00,22.557594299316406
2016-06-02 00:00:00+00:00,22.388051986694336
2016-06-03 00:00:00+00:00,22.433874130249023
2016-06-06 00:00:00+00:00,22.596540451049805
2016-06-07 00:00:00+00:00,22.68817901611328
2016-06-08 00:00:00+00:00,22.667558670043945
2016-06-09 00:00:00+00:00,22.83022689819336
2016-06-10 00:00:00+00:00,22.642356872558594
2016-06-13 00:00:00+00:00,22.30099105834961
2016-06-14 00:00:00+00:00,22.328481674194336
2016-06-15 00:00:00+00:00,22.255172729492188
2016-06-16 00:00:00+00:00,22.349105834960938
2016-06-17 00:00:00+00:00,21.84048843383789
2016-06-20 00:00:00+00:00,21.78780174255371
2016-06-21 00:00:00+00:00,21.97337532043457
2016-06-22 00:00:00+00:00,21.890897750854492
2016-06-23 00:00:00+00:00,22.016897201538086
2016-06-24 00:00:00+00:00,21.39832305908203
2016-06-27 00:00:00+00:00,21.08674430847168
2016-06-28 00:00:00+00:00,21.441852569580078
2016-06-29 00:00:00+00:00,21.627426147460938
2016-06-30 00:00:00+00:00,21.9023494720459
2016-07-01 00:00:00+00:00,21.968791961669922
2016-07-05 00:00:00+00:00,21.762598037719727
2016-07-06 00:00:00+00:00,21.88631820678711
2016-07-07 00:00:00+00:00,21.980249404907227
2016-07-08 00:00:00+00:00,22.149784088134766
2016-07-11 00:00:00+00:00,22.218517303466797
2016-07-12 00:00:00+00:00,22.319324493408203
2016-07-13 00:00:00+00:00,22.193315505981445
2016-07-14 00:00:00+00:00,22.633193969726562
2016-07-15 00:00:00+00:00,22.63089942932129
2016-07-18 00:00:00+00:00,22.8714656829834
2016-07-19 00:00:00+00:00,22.88062858581543
2016-07-20 00:00:00+00:00,22.901243209838867
2016-07-21 00:00:00+00:00,22.779817581176758
2016-07-22 00:00:00+00:00,22.603412628173828
2016-07-25 00:00:00+00:00,22.30099105834961
2016-07-26 00:00:00+00:00,22.147497177124023
2016-07-27 00:00:00+00:00,23.586259841918945
2016-07-28 00:00:00+00:00,23.904722213745117
2016-07-29 00:00:00+00:00,23.874940872192383
2016-08-01 00:00:00+00:00,24.29648780822754
2016-08-02 00:00:00+00:00,23.936798095703125
2016-08-03 00:00:00+00:00,24.236928939819336
2016-08-04 00:00:00+00:00,24.38665008544922
2016-08-05 00:00:00+00:00,24.75750160217285
2016-08-08 00:00:00+00:00,24.962512969970703
2016-08-09 00:00:00+00:00,25.063867568969727
2016-08-10 00:00:00+00:00,24.877283096313477
2016-08-11 00:00:00+00:00,24.861156463623047
2016-08-12 00:00:00+00:00,24.918746948242188
2016-08-15 00:00:00+00:00,25.21819496154785
2016-08-16 00:00:00+00:00,25.19515609741211
2016-08-17 00:00:00+00:00,25.15830421447754
2016-08-18 00:00:00+00:00,25.12605857849121
2016-08-19 00:00:00+00:00,25.190553665161133
2016-08-22 00:00:00+00:00,24.994760513305664
2016-08-23 00:00:00+00:00,25.07308006286621
2016-08-24 00:00:00+00:00,24.884201049804688
2016-08-25 00:00:00+00:00,24.778230667114258
2016-08-26 00:00:00+00:00,24.63311767578125
2016-08-29 00:00:00+00:00,24.6054744720459
2016-08-30 00:00:00+00:00,24.41659164428711
2016-08-31 00:00:00+00:00,24.439624786376953
2016-09-01 00:00:00+00:00,24.58474349975586
2016-09-02 00:00:00+00:00,24.81509017944336
2016-09-06 00:00:00+00:00,24.808181762695312
2016-09-07 00:00:00+00:00,24.960206985473633
2016-09-08 00:00:00+00:00,24.30602264404297
2016-09-09 00:00:00+00:00,23.75550079345703
2016-09-12 00:00:00+00:00,24.28759765625
2016-09-13 00:00:00+00:00,24.865768432617188
2016-09-14 00:00:00+00:00,25.74568748474121
2016-09-15 00:00:00+00:00,26.620994567871094
2016-09-16 00:00:00+00:00,26.471271514892578
2016-09-19 00:00:00+00:00,26.162609100341797
2016-09-20 00:00:00+00:00,26.160303115844727
2016-09-21 00:00:00+00:00,26.155698776245117
2016-09-22 00:00:00+00:00,26.40216827392578
2016-09-23 00:00:00+00:00,25.962209701538086
2016-09-26 00:00:00+00:00,26.001367568969727
2016-09-27 00:00:00+00:00,26.049734115600586
2016-09-28 00:00:00+00:00,26.24783706665039
2016-09-29 00:00:00+00:00,25.840126037597656
2016-09-30 00:00:00+00:00,26.040523529052734
2016-10-03 00:00:00+00:00,25.918445587158203
2016-10-04 00:00:00+00:00,26.02900505065918
2016-10-05 00:00:00+00:00,26.040523529052734
2016-10-06 00:00:00+00:00,26.234020233154297
2016-10-07 00:00:00+00:00,26.273174285888672
2016-10-10 00:00:00+00:00,26.7315673828125
2016-10-11 00:00:00+00:00,26.789152145385742
2016-10-12 00:00:00+00:00,27.02870750427246
2016-10-13 00:00:00+00:00,26.945785522460938
2016-10-14 00:00:00+00:00,27.09550666809082
2016-10-17 00:00:00+00:00,27.077083587646484
2016-10-18 00:00:00+00:00,27.05865478515625
2016-10-19 00:00:00+00:00,26.978025436401367
2016-10-20 00:00:00+00:00,26.964208602905273
2016-10-21 00:00:00+00:00,26.858251571655273
2016-10-24 00:00:00+00:00,27.100112915039062
2016-10-25 00:00:00+00:00,27.23832130432129
2016-10-26 00:00:00+00:00,26.62560272216797
2016-10-27 00:00:00+00:00,26.36992073059082
2016-10-28 00:00:00+00:00,26.194852828979492
2016-10-31 00:00:00+00:00,26.15339469909668
2016-11-01 00:00:00+00:00,25.681188583374023
2016-11-02 00:00:00+00:00,25.7042236328125
2016-11-03 00:00:00+00:00,25.428701400756836
2016-11-04 00:00:00+00:00,25.199487686157227
2016-11-07 00:00:00+00:00,25.562990188598633
2016-11-08 00:00:00+00:00,25.713485717773438
2016-11-09 00:00:00+00:00,25.67181396484375
2016-11-10 00:00:00+00:00,24.95638656616211
2016-11-11 00:00:00+00:00,25.104572296142578
2016-11-14 00:00:00+00:00,24.474809646606445
2016-11-15 00:00:00+00:00,24.798948287963867
2016-11-16 00:00:00+00:00,25.465749740600586
2016-11-17 00:00:00+00:00,25.456491470336914
2016-11-18 00:00:00+00:00,25.48195457458496
2016-11-21 00:00:00+00:00,25.868610382080078
2016-11-22 00:00:00+00:00,25.884815216064453
2016-11-23 00:00:00+00:00,25.752845764160156
2016-11-25 00:00:00+00:00,25.88250160217285
2016-11-28 00:00:00+00:00,25.83156394958496
2016-11-29 00:00:00+00:00,25.80609130859375
2016-11-30 00:00:00+00:00,25.588459014892578
2016-12-01 00:00:00+00:00,25.349977493286133
2016-12-02 00:00:00+00:00,25.444910049438477
2016-12-05 00:00:00+00:00,25.262004852294922
2016-12-06 00:00:00+00:00,25.456491470336914
2016-12-07 00:00:00+00:00,25.70653533935547
2016-12-08 00:00:00+00:00,25.95890235900879
2016-12-09 00:00:00+00:00,26.382598876953125
2016-12-12 00:00:00+00:00,26.23210334777832
2016-12-13 00:00:00+00:00,26.669694900512695
2016-12-14 00:00:00+00:00,26.669694900512695
2016-12-15 00:00:00+00:00,26.8155574798584
2016-12-16 00:00:00+00:00,26.85028648376465
2016-12-19 00:00:00+00:00,27.005413055419922
2016-12-20 00:00:00+00:00,27.077180862426758
2016-12-21 00:00:00+00:00,27.102651596069336
2016-12-22 00:00:00+00:00,26.92437171936035
2016-12-23 00:00:00+00:00,26.97762680053711
2016-12-27 00:00:00+00:00,27.148954391479492
2016-12-28 00:00:00+00:00,27.033199310302734
2016-12-29 00:00:00+00:00,27.0262451171875
2016-12-30 00:00:00+00:00,26.8155574798584
2017-01-03 00:00:00+00:00,26.89196014404297
2017-01-04 00:00:00+00:00,26.861862182617188
2017-01-05 00:00:00+00:00,26.99846649169922
2017-01-06 00:00:00+00:00,27.299449920654297
2017-01-09 00:00:00+00:00,27.54950523376465
2017-01-10 00:00:00+00:00,27.577280044555664
2017-01-11 00:00:00+00:00,27.725461959838867
2017-01-12 00:00:00+00:00,27.60969352722168
2017-01-13 00:00:00+00:00,27.561079025268555
2017-01-17 00:00:00+00:00,27.78334617614746
2017-01-18 00:00:00+00:00,27.781024932861328
2017-01-19 00:00:00+00:00,27.732412338256836
2017-01-20 00:00:00+00:00,27.78334617614746
2017-01-23 00:00:00+00:00,27.801862716674805
2017-01-24 00:00:00+00:00,27.776397705078125
2017-01-25 00:00:00+00:00,28.218612670898438
2017-01-26 00:00:00+00:00,28.23250961303711
2017-01-27 00:00:00+00:00,28.234825134277344
2017-01-30 00:00:00+00:00,28.160730361938477
2017-01-31 00:00:00+00:00,28.095911026000977
2017-02-01 00:00:00+00:00,29.80921745300293
2017-02-02 00:00:00+00:00,29.758277893066406
2017-02-03 00:00:00+00:00,29.8856201171875
2017-02-06 00:00:00+00:00,30.165761947631836
2017-02-07 00:00:00+00:00,30.452865600585938
2017-02-08 00:00:00+00:00,30.570932388305664
2017-02-09 00:00:00+00:00,30.791839599609375
2017-02-10 00:00:00+00:00,30.72208023071289
2017-02-13 00:00:00+00:00,30.99414825439453
2017-02-14 00:00:00+00:00,31.396421432495117
2017-02-15 00:00:00+00:00,31.510366439819336
2017-02-16 00:00:00+00:00,31.473159790039062
2017-02-17 00:00:00+00:00,31.55919647216797
2017-02-21 00:00:00+00:00,31.787084579467773
2017-02-22 00:00:00+00:00,31.882423400878906
2017-02-23 00:00:00+00:00,31.74754524230957
2017-02-24 00:00:00+00:00,31.77777099609375
2017-02-27 00:00:00+00:00,31.840559005737305
2017-02-28 00:00:00+00:00,31.854509353637695
2017-03-01 00:00:00+00:00,32.50558853149414
2017-03-02 00:00:00+00:00,32.31260681152344
2017-03-03 00:00:00+00:00,32.503273010253906
2017-03-06 00:00:00+00:00,32.40095520019531
2017-03-07 00:00:00+00:00,32.44282531738281
2017-03-08 00:00:00+00:00,32.321895599365234
2017-03-09 00:00:00+00:00,32.24748229980469
2017-03-10 00:00:00+00:00,32.35444641113281
2017-03-13 00:00:00+00:00,32.368408203125
2017-03-14 00:00:00+00:00,32.319576263427734
2017-03-15 00:00:00+00:00,32.66140365600586
2017-03-16 00:00:00+00:00,32.714874267578125
2017-03-17 00:00:00+00:00,32.55210876464844
2017-03-20 00:00:00+00:00,32.8939208984375
2017-03-21 00:00:00+00:00,32.5172233581543
