Date,MSFT
2016-02-10 00:00:00+00:00,43.84768295288086
2016-02-11 00:00:00+00:00,43.83005142211914
2016-02-12 00:00:00+00:00,44.54452896118164
2016-02-16 00:00:00+00:00,45.38850021362305
2016-02-17 00:00:00+00:00,46.57008361816406
2016-02-18 00:00:00+00:00,46.36574172973633
2016-02-19 00:00:00+00:00,46.03702926635742
2016-02-22 00:00:00+00:00,46.774417877197266
2016-02-23 00:00:00+00:00,45.46845626831055
2016-02-24 00:00:00+00:00,45.62838363647461
2016-02-25 00:00:00+00:00,46.28578186035156
2016-02-26 00:00:00+00:00,45.57506561279297
2016-02-29 00:00:00+00:00,45.20195770263672
2016-03-01 00:00:00+00:00,46.712215423583984
2016-03-02 00:00:00+00:00,47.04093933105469
2016-03-03 00:00:00+00:00,46.50788116455078
2016-03-04 00:00:00+00:00,46.223602294921875
2016-03-07 00:00:00+00:00,45.335205078125
2016-03-08 00:00:00+00:00,45.886009216308594
2016-03-09 00:00:00+00:00,46.943206787109375
2016-03-10 00:00:00+00:00,46.241371154785156
2016-03-11 00:00:00+00:00,47.14754867553711
2016-03-14 00:00:00+00:00,47.23637008666992
2016-03-15 00:00:00+00:00,47.60951614379883
2016-03-16 00:00:00+00:00,48.284698486328125
2016-03-17 00:00:00+00:00,48.56010055541992
2016-03-18 00:00:00+00:00,47.52069854736328
2016-03-21 00:00:00+00:00,47.84939193725586
2016-03-22 00:00:00+00:00,48.03594970703125
2016-03-23 00:00:00+00:00,47.94710159301758
2016-03-24 00:00:00+00:00,48.16033172607422
2016-03-28 00:00:00+00:00,47.565086364746094
2016-03-29 00:00:00+00:00,48.60451889038086
2016-03-30 00:00:00+00:00,48.906593322753906
2016-03-31 00:00:00+00:00,49.06649398803711
2016-04-01 00:00:00+00:00,49.368553161621094
2016-04-04 00:00:00+00:00,49.24417495727539
2016-04-05 00:00:00+00:00,48.47126388549805
2016-04-06 00:00:00+00:00,48.968772888183594
2016-04-07 00:00:00+00:00,48.38242721557617
